Mes,Precipitacion,Temp Min,Temp Max
11.0,0.0,10.0,23.5
3.0,0.0,14.0,28.5
9.0,0.8,15.0,22.5
7.0,0.0,12.5,27.0
2.0,0.0,9.0,28.5
9.0,0.0,15.0,23.0
12.0,0.0,8.0,24.0
7.0,2.4,11.0,27.0
9.0,2.9,15.0,23.0
5.0,0.0,15.0,29.5
11.0,0.0,10.0,24.0
12.0,0.0,6.5,25.5
6.0,24.4,13.0,25.0
5.0,7.1803780486084605,14.243667247018129,30.987334494036258
5.0,3.4,13.0,29.0
4.0,9.4,12.5,27.0
3.0,0.0,8.5,28.5
8.0,0.0,12.0,26.0
9.0,0.0,11.0,25.5
9.0,0.0,11.5,17.0
3.0,0.0,7.0,28.0
11.0,0.0,11.0,18.0
9.0,21.2,13.5,28.0
8.780481031552593,28.609759484223705,13.219518968447407,25.439037936894813
8.0,3.4,15.0,23.0
7.0,0.0,13.0,27.5
5.0,4.4,13.0,28.0
6.0,0.3,15.0,26.0
4.0,3.0,10.5,25.0
6.0,4.4,14.0,28.0
11.0,0.0,12.0,26.0
6.164035197115802,11.665614078846321,14.253947204326296,25.4179824014421
3.0,0.3,10.5,26.0
5.518458214774499,15.1704668563608,14.4815417852255,28.20385446306375
7.0,0.0,12.0,25.5
5.0,6.4,14.0,26.5
1.0,0.0,5.0,22.0
8.0,27.5,13.0,24.0
7.0,4.7,12.5,25.0
7.0,1.0,14.0,27.0
7.0,16.9,12.0,24.0
7.0,4.5,13.5,24.5
1.0,0.0,5.5,23.0
7.0,0.0,14.0,25.0
11.0,0.0,9.0,23.0
2.0,0.0,7.0,24.5
5.0,0.0,13.0,30.5
7.0,0.0,12.0,25.0
4.0,0.0,11.0,29.5
5.0,7.4,14.0,31.5
1.0,0.0,4.0,18.0
6.0,0.0,13.0,30.0
9.0,0.0,13.0,27.0
9.0,11.7,14.0,23.0
6.0,0.0,13.0,26.0
7.0,2.4,14.0,22.0
7.0,2.0,13.5,23.0
7.0,0.0,12.5,25.5
7.0,2.5,7.0,26.5
6.0,8.5,14.0,26.5
7.0,0.01,11.0,25.5
7.7613114304161135,11.57613114304161,13.690327857604029,22.380655715208057
6.0,0.0,14.0,26.0
3.0,0.0,7.5,28.0
8.0,0.0,14.0,26.0
9.0,9.7,14.5,25.0
2.0,0.0,8.0,22.5
10.0,0.0,8.5,28.5
6.0,17.3,14.0,29.0
9.0,0.0,13.0,24.0
7.0,2.3,13.0,25.0
5.0,0.6,14.0,30.5
3.0,0.0,7.0,29.5
6.0,0.0,13.0,24.5
4.0,23.7,12.0,30.0
2.0,0.0,9.0,28.5
9.0,15.7,11.0,23.5
3.3544309023509484,2.677215451175474,10.822784548824526,26.936707292947155
6.0,11.484642153249633,14.5,25.536049327109488
7.0,10.3,11.0,25.0
10.0,6.4,11.0,23.0
2.0,0.0,11.0,27.0
8.0,12.0,13.5,25.0
6.0,0.0,12.5,26.5
5.0,0.0,12.0,26.0
11.0,0.0,6.0,25.5
6.0,7.8,13.5,23.0
12.0,0.0,6.0,24.0
10.0,0.0,13.5,25.0
12.0,0.0,10.0,23.5
8.0,7.2,15.0,25.5
3.0,0.0,7.0,26.5
10.0,0.0,13.0,28.0
2.0,1.3,3.0,25.0
9.0,0.0,12.0,26.0
12.0,0.0,5.0,24.0
3.0,0.0,10.5,29.5
8.0,3.5,11.0,26.0
10.0,22.0,14.0,25.0
8.0,4.0,13.5,21.0
1.0,0.0,6.5,19.5
4.497282157763529,2.3480975104344703,11.243205394408822,19.49728215776353
7.0,24.7,11.0,24.0
11.0,0.0,11.5,25.5
11.0,5.1,12.0,22.5
4.0,0.0,10.5,28.0
11.0,0.0,10.0,21.0
5.0,0.0,13.0,30.5
3.0,0.0,11.0,29.0
6.0,7.0,14.5,29.5
6.850247073465321,21.93428348695057,13.0,24.149752926534678
11.0,0.0,10.5,27.0
9.0,0.0,15.0,27.5
7.0,0.5,12.0,25.0
10.0,0.0,12.0,26.0
9.0,0.0,14.0,24.0
10.0,9.0,14.0,25.5
7.719212998158296,12.435960649907916,13.460590251381278,25.679803249539574
7.0,0.0,13.0,27.0
3.0,0.0,8.0,27.0
10.0,0.0,12.0,20.5
1.0,0.0,5.5,22.5
10.0,0.0,13.5,26.0
1.0,0.0,5.0,25.5
12.0,0.0,9.0,25.5
2.0,0.0,6.0,28.0
4.921506693594921,3.4607533467974605,12.921506693594921,28.0
2.0,1.7,9.5,26.5
4.0,0.0,11.5,28.0
10.0,0.0,6.0,26.5
4.0,0.5,11.0,27.5
11.0,0.0,11.0,28.0
7.121330413564094,15.31213304135641,13.060665206782048,23.68199562034614
5.0,1.0,12.0,32.0
12.0,0.0,7.0,25.5
8.337372172068475,12.33434304301712,12.66565695698288,25.66868608603424
4.0,0.0,12.5,28.0
4.0,0.0,11.0,27.0
7.0,0.4,11.0,26.0
2.0,0.0,11.0,20.0
4.0,0.0,11.0,29.0
12.0,0.0,4.0,24.0
2.0,0.0,9.0,28.0
3.0,0.0,1.0,25.0
11.0,8.755639158701538,12.928129164323982,22.856258328647964
12.0,0.0,-1.0,21.0
7.0,5.5,12.0,27.5
6.0,35.0,15.0,23.0
8.0,0.0,13.0,27.0
7.0,6.0,13.0,27.0
2.0,0.0,9.0,28.5
6.0,20.0,12.0,27.0
8.0,15.4,13.5,25.0
9.0,3.0,13.0,26.0
1.0,0.0,5.5,25.5
9.0,41.0,13.0,25.0
7.0,0.0,11.0,26.5
1.0,0.0,4.0,15.0
1.0,0.0,8.0,21.5
6.0,0.0,15.0,24.0
6.951413618746727,6.3854240856240185,14.048586381253273,26.975706809373364
9.0,15.5,15.0,28.5
7.0,2.2,13.0,25.0
8.0,30.4,14.0,26.0
10.0,0.0,7.0,23.0
5.0,3.0,13.5,31.0
2.0,0.0,3.0,28.0
3.0,0.0,10.0,30.0
6.0,0.0,14.0,26.5
5.0,0.0,12.5,31.0
4.0,0.0,11.0,31.0
3.0,10.1,13.5,25.5
7.0,4.7,11.0,24.0
7.0,0.0,13.0,26.0
4.0,5.0,14.5,30.0
7.0,3.2,13.0,24.5
7.0,3.3,12.5,24.5
4.0,10.0,10.0,27.0
1.0,0.0,6.0,23.0
10.0,6.3,15.0,27.5
7.0,0.0,14.5,25.5
12.0,0.0,5.0,22.0
12.0,0.0,6.0,25.0
3.0,0.0,8.0,26.0
10.0,18.7,14.0,22.5
2.0,0.0,10.0,31.5
9.0,6.8,14.5,27.5
3.0,0.0,12.0,30.0
7.0,9.950753287190597,14.035176223435288,22.894471329694138
1.0,1.5,11.5,19.0
6.880464957183395,32.79883760704151,12.358605128449815,24.76092991436679
7.0,4.2,12.5,25.0
10.0,0.0,15.0,20.0
5.0,0.0,14.0,29.0
12.0,0.0,8.0,23.0
8.0,29.0,14.0,27.0
8.255715041430129,30.732429553859166,14.383572562145194,26.127857520715065
9.0,2.1,13.0,24.5
2.0,1.0,9.0,24.0
12.0,0.0,5.0,19.5
9.0,0.0,14.0,26.0
11.0,0.0,8.0,25.0
3.0,0.0,7.0,29.0
11.0,0.0,4.0,23.5
5.0,0.0,8.5,27.0
12.0,0.0,9.0,23.5
3.0,11.5,11.0,28.0
7.0,8.0,13.5,26.0
11.0,0.3,11.0,24.5
1.0,0.0,7.0,23.0
5.0,1.0,13.5,29.0
3.0,0.0,11.0,28.0
7.0,19.44250038550064,13.194642031070062,21.40714395857325
10.0,0.0,6.0,25.5
12.0,0.0,8.5,21.0
2.0,1.0,8.0,26.0
1.0,0.0,7.5,25.0
4.0,0.0,12.0,28.0
7.0,9.3,14.5,21.5
12.0,0.0,8.0,24.0
3.0,6.6,9.0,25.5
6.0,3.9365143990868683,14.514984001014591,28.0
7.0,18.8,13.0,25.5
3.0,0.0,9.0,26.0
7.0,6.4,14.0,27.0
7.0,10.8,14.0,24.5
10.0,0.0,8.5,24.0
3.0,0.0,8.5,28.5
3.0,0.0,19.0,27.5
9.0,18.0,13.0,25.0
11.0,0.0,10.0,26.0
4.0,0.01,12.0,29.0
9.0,0.0,14.5,24.5
5.0,0.0,16.0,28.5
5.0,2.5,12.5,27.5
7.0,8.5,14.5,26.0
6.0,23.0,15.5,29.5
6.0,2.09455414357659,14.0,24.881807320529262
5.0,0.0,14.0,32.0
8.0,0.0,13.0,26.5
8.0,8.0,13.0,24.0
4.0,2.5,12.0,27.0
6.576994989393851,19.79805175371215,14.711502505303075,25.855751252651537
6.0,8.5,13.5,26.5
12.0,0.0,9.5,26.5
7.0,21.477808796686404,12.985205864457603,23.9852058644576
2.0,0.0,8.0,25.0
11.0,0.0,8.5,20.0
4.0,0.0,11.5,31.0
8.380108139640663,41.929837790539004,13.619891860359337,23.45027034910166
6.0,0.0,13.0,28.5
11.0,0.0,11.0,28.5
7.408051971927827,39.1,14.0,20.510064964909784
7.533278537191458,15.446672146280854,13.966721462808543,24.066557074382914
7.0,2.0,13.0,23.5
2.0,0.0,6.5,27.0
6.0,0.0,11.0,27.0
12.0,0.0,6.0,25.0
8.0,5.0,12.5,22.0
10.0,0.0,13.0,22.0
6.0,0.0,13.5,25.0
4.0,0.5,10.5,30.0
5.0,0.01,12.0,26.5
8.0,0.0,12.5,26.0
8.0,0.0,12.0,27.5
5.0,0.0,13.0,30.5
2.0,0.0,9.0,26.0
3.278209026207706,3.7458506729187038,9.657910530575657,24.518806017471803
4.0,1.8,12.0,29.0
1.0,0.0,3.0,23.0
1.0,0.0,7.0,23.0
10.0,0.0,9.0,25.0
1.0,0.0,7.0,25.0
2.0,0.0,8.5,27.0
1.0,0.0,6.5,24.5
1.0,0.0,6.5,25.0
5.0,1.5,14.0,25.5
7.0,4.4,12.5,25.0
3.0,3.6,8.0,23.0
5.0,0.4,12.0,27.0
3.194908854840102,4.067781251616245,8.292363282260153,23.389817709680205
9.0,2.5156464335141138,15.0,22.51955804189264
7.833429800688874,3.049971059793338,11.666570199311126,24.083285099655562
7.0,0.0,14.0,30.0
8.00393868033783,28.998030659831084,13.99606131966217,26.99212263932434
7.0,11.063746741526517,13.5,21.781873370763257
10.0,0.0,12.0,24.5
1.0,0.0,7.5,26.0
7.0,0.0,12.0,26.0
8.0,0.0,12.0,26.5
10.0,0.0,13.5,23.0
8.0,5.5,13.0,22.5
9.0,1.5,15.0,20.0
8.630254517838136,30.70168719816297,14.945381776757205,26.68487274108093
6.0,0.0,10.0,27.0
3.0,0.0,11.5,31.0
9.0,8.8,13.5,19.0
3.0,0.0,6.5,26.5
4.0,24.0,10.0,26.0
1.0,0.0,5.0,22.0
7.0,4.3,12.0,27.0
7.0,0.0,11.0,25.0
9.747588299720588,9.176688190195588,14.252411700279412,25.5
1.0,0.0,6.0,27.0
4.035051759200779,9.375463768559456,12.51752587960039,27.03505175920078
6.0,3.5,15.5,25.0
12.0,0.0,5.0,26.5
10.0,15.0,13.0,26.0
5.0,0.0,14.0,28.0
12.0,0.0,9.0,20.0
3.0,2.5,11.0,28.0
6.0,0.0,13.0,24.0
10.0,0.01,12.0,24.5
2.0,0.0,10.0,27.5
9.0,9.0,13.0,23.0
3.0,0.3,12.5,29.0
9.0,14.9,12.0,26.0
