Fecha,Colonia,Precipitación,Temperatura Mínima,Temperatura Máxima,Inundación,Creación,Actualización
2016-08-13,Colonia object (1),0.00,12.00,28.00,0,2020-07-19 19:58:52+00:00,
2016-08-14,Colonia object (1),0.00,12.00,27.50,0,2020-07-19 19:58:52+00:00,
2016-08-15,Colonia object (1),0.00,12.50,27.00,0,2020-07-19 19:58:52+00:00,
2016-08-16,Colonia object (1),0.00,13.00,25.00,0,2020-07-19 19:58:52+00:00,
2016-08-17,Colonia object (1),0.50,16.00,24.50,0,2020-07-19 19:58:52+00:00,
2016-08-18,Colonia object (1),0.30,16.00,26.00,0,2020-07-19 19:58:52+00:00,
2016-08-19,Colonia object (1),7.30,14.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-08-20,Colonia object (1),3.30,15.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-08-21,Colonia object (1),0.00,13.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-08-22,Colonia object (1),0.00,12.50,24.00,0,2020-07-19 19:58:53+00:00,
2016-08-23,Colonia object (1),10.80,11.50,26.00,0,2020-07-19 19:58:53+00:00,
2016-08-24,Colonia object (1),17.30,11.50,24.00,1,2020-07-19 19:58:53+00:00,
2016-08-25,Colonia object (1),3.20,12.50,26.00,0,2020-07-19 19:58:53+00:00,
2016-08-26,Colonia object (1),0.00,13.00,25.50,0,2020-07-19 19:58:53+00:00,
2016-08-27,Colonia object (1),12.70,13.50,26.50,0,2020-07-19 19:58:53+00:00,
2016-08-28,Colonia object (1),26.30,15.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-08-29,Colonia object (1),3.80,14.50,26.50,1,2020-07-19 19:58:53+00:00,
2016-08-30,Colonia object (1),0.00,13.50,26.00,0,2020-07-19 19:58:53+00:00,
2016-08-31,Colonia object (1),0.00,12.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-09-01,Colonia object (1),0.00,11.50,17.00,0,2020-07-19 19:58:53+00:00,
2016-09-02,Colonia object (1),0.80,15.50,26.00,0,2020-07-19 19:58:53+00:00,
2016-09-03,Colonia object (1),3.60,16.00,23.00,0,2020-07-19 19:58:53+00:00,
2016-09-04,Colonia object (1),1.70,15.00,22.00,0,2020-07-19 19:58:53+00:00,
2016-09-05,Colonia object (1),0.00,14.00,22.00,0,2020-07-19 19:58:53+00:00,
2016-09-06,Colonia object (1),0.00,14.50,26.50,0,2020-07-19 19:58:53+00:00,
2016-09-07,Colonia object (1),1.20,12.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-09-08,Colonia object (1),0.00,12.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-09-09,Colonia object (1),0.00,11.00,26.50,0,2020-07-19 19:58:53+00:00,
2016-09-10,Colonia object (1),0.00,11.50,27.50,0,2020-07-19 19:58:53+00:00,
2016-09-11,Colonia object (1),14.90,12.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-09-12,Colonia object (1),0.00,10.50,25.50,0,2020-07-19 19:58:53+00:00,
2016-09-13,Colonia object (1),0.00,15.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-09-14,Colonia object (1),0.00,12.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-09-15,Colonia object (1),0.00,12.50,28.50,0,2020-07-19 19:58:53+00:00,
2016-09-16,Colonia object (1),1.00,16.00,26.50,0,2020-07-19 19:58:53+00:00,
2016-09-17,Colonia object (1),0.00,15.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-09-18,Colonia object (1),0.00,14.50,28.00,0,2020-07-19 19:58:53+00:00,
2016-09-19,Colonia object (1),0.00,15.00,28.50,0,2020-07-19 19:58:53+00:00,
2016-09-20,Colonia object (1),0.30,12.00,25.50,0,2020-07-19 19:58:53+00:00,
2016-09-21,Colonia object (1),6.50,12.00,25.50,0,2020-07-19 19:58:53+00:00,
2016-09-22,Colonia object (1),0.40,13.00,25.50,0,2020-07-19 19:58:53+00:00,
2016-09-23,Colonia object (1),10.00,13.50,24.00,0,2020-07-19 19:58:53+00:00,
2016-09-24,Colonia object (1),0.00,13.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-09-25,Colonia object (1),8.20,8.00,25.50,0,2020-07-19 19:58:53+00:00,
2016-09-26,Colonia object (1),0.00,14.50,25.50,0,2020-07-19 19:58:53+00:00,
2016-09-27,Colonia object (1),0.80,15.00,22.50,0,2020-07-19 19:58:53+00:00,
2016-09-28,Colonia object (1),5.20,15.00,23.00,0,2020-07-19 19:58:53+00:00,
2016-09-29,Colonia object (1),1.50,14.00,25.00,0,2020-07-19 19:58:53+00:00,
2016-09-30,Colonia object (1),10.90,13.50,24.00,0,2020-07-19 19:58:53+00:00,
2016-10-01,Colonia object (1),0.40,12.50,24.50,0,2020-07-19 19:58:53+00:00,
2016-10-02,Colonia object (1),0.00,12.50,25.00,0,2020-07-19 19:58:53+00:00,
2016-10-03,Colonia object (1),0.00,12.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-10-04,Colonia object (1),0.00,12.50,27.50,0,2020-07-19 19:58:53+00:00,
2016-10-05,Colonia object (1),0.00,13.00,28.00,0,2020-07-19 19:58:53+00:00,
2016-10-06,Colonia object (1),0.00,12.00,28.50,0,2020-07-19 19:58:53+00:00,
2016-10-07,Colonia object (1),0.00,11.00,26.50,0,2020-07-19 19:58:53+00:00,
2016-10-08,Colonia object (1),1.30,12.00,24.50,0,2020-07-19 19:58:53+00:00,
2016-10-09,Colonia object (1),0.30,13.00,20.00,0,2020-07-19 19:58:53+00:00,
2016-10-10,Colonia object (1),0.00,11.50,23.00,0,2020-07-19 19:58:53+00:00,
2016-10-11,Colonia object (1),0.00,12.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-10-12,Colonia object (1),0.50,13.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-10-13,Colonia object (1),0.00,8.00,28.00,0,2020-07-19 19:58:53+00:00,
2016-10-14,Colonia object (1),0.00,8.50,28.00,0,2020-07-19 19:58:53+00:00,
2016-10-15,Colonia object (1),0.00,8.50,26.50,0,2020-07-19 19:58:53+00:00,
2016-10-16,Colonia object (1),0.00,10.00,26.50,0,2020-07-19 19:58:53+00:00,
2016-10-17,Colonia object (1),22.60,10.00,26.50,0,2020-07-19 19:58:53+00:00,
2016-10-18,Colonia object (1),0.00,11.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-10-19,Colonia object (1),0.00,10.50,26.00,0,2020-07-19 19:58:53+00:00,
2016-10-20,Colonia object (1),0.00,11.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-10-21,Colonia object (1),0.00,12.00,20.50,0,2020-07-19 19:58:53+00:00,
2016-10-22,Colonia object (1),0.00,12.50,19.50,0,2020-07-19 19:58:53+00:00,
2016-10-23,Colonia object (1),0.00,11.00,23.50,0,2020-07-19 19:58:53+00:00,
2016-10-24,Colonia object (1),0.00,11.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-10-25,Colonia object (1),0.00,11.00,23.50,0,2020-07-19 19:58:53+00:00,
2016-10-26,Colonia object (1),0.00,9.50,25.00,0,2020-07-19 19:58:53+00:00,
2016-10-27,Colonia object (1),0.00,10.50,19.50,0,2020-07-19 19:58:53+00:00,
2016-10-28,Colonia object (1),0.00,7.50,28.50,0,2020-07-19 19:58:53+00:00,
2016-10-29,Colonia object (1),0.00,10.00,23.00,0,2020-07-19 19:58:53+00:00,
2016-10-30,Colonia object (1),0.00,9.50,24.00,0,2020-07-19 19:58:53+00:00,
2016-10-31,Colonia object (1),6.40,11.00,23.00,0,2020-07-19 19:58:53+00:00,
2016-11-01,Colonia object (1),0.00,9.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-11-02,Colonia object (1),0.30,9.00,27.50,0,2020-07-19 19:58:53+00:00,
2016-11-03,Colonia object (1),0.30,11.00,24.50,0,2020-07-19 19:58:53+00:00,
2016-11-04,Colonia object (1),0.00,12.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-11-05,Colonia object (1),0.00,12.50,23.00,0,2020-07-19 19:58:53+00:00,
2016-11-06,Colonia object (1),0.00,11.00,25.00,0,2020-07-19 19:58:53+00:00,
2016-11-07,Colonia object (1),0.00,10.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-11-08,Colonia object (1),21.00,11.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-11-09,Colonia object (1),20.00,11.50,18.00,0,2020-07-19 19:58:53+00:00,
2016-11-10,Colonia object (1),0.00,10.50,16.50,0,2020-07-19 19:58:53+00:00,
2016-11-11,Colonia object (1),1.50,11.00,18.00,0,2020-07-19 19:58:53+00:00,
2016-11-12,Colonia object (1),0.30,11.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-11-13,Colonia object (1),0.00,11.50,20.00,0,2020-07-19 19:58:53+00:00,
2016-11-14,Colonia object (1),0.00,10.40,24.00,0,2020-07-19 19:58:53+00:00,
2016-11-15,Colonia object (1),0.00,12.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-11-16,Colonia object (1),4.80,12.00,16.50,0,2020-07-19 19:58:53+00:00,
2016-11-17,Colonia object (1),0.00,10.00,22.00,0,2020-07-19 19:58:53+00:00,
2016-11-18,Colonia object (1),0.00,10.00,23.00,0,2020-07-19 19:58:53+00:00,
2016-11-19,Colonia object (1),0.00,11.00,15.00,0,2020-07-19 19:58:53+00:00,
2016-11-20,Colonia object (1),0.00,7.50,20.00,0,2020-07-19 19:58:53+00:00,
2016-11-21,Colonia object (1),0.00,4.50,23.00,0,2020-07-19 19:58:53+00:00,
2016-11-22,Colonia object (1),0.00,6.00,18.50,0,2020-07-19 19:58:53+00:00,
2016-11-23,Colonia object (1),0.00,6.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-11-24,Colonia object (1),0.00,4.00,22.00,0,2020-07-19 19:58:53+00:00,
2016-11-25,Colonia object (1),0.00,11.50,21.50,0,2020-07-19 19:58:53+00:00,
2016-11-26,Colonia object (1),0.00,6.00,20.00,0,2020-07-19 19:58:53+00:00,
2016-11-27,Colonia object (1),0.00,7.00,21.50,0,2020-07-19 19:58:53+00:00,
2016-11-28,Colonia object (1),0.00,11.50,26.00,0,2020-07-19 19:58:53+00:00,
2016-11-29,Colonia object (1),0.00,11.00,27.50,0,2020-07-19 19:58:53+00:00,
2016-11-30,Colonia object (1),0.00,9.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-12-01,Colonia object (1),0.00,10.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-12-02,Colonia object (1),0.00,9.50,26.50,0,2020-07-19 19:58:53+00:00,
2016-12-03,Colonia object (1),0.00,9.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-12-04,Colonia object (1),0.00,9.00,26.50,0,2020-07-19 19:58:53+00:00,
2016-12-05,Colonia object (1),0.00,11.00,26.00,0,2020-07-19 19:58:53+00:00,
2016-12-06,Colonia object (1),0.00,11.00,27.00,0,2020-07-19 19:58:53+00:00,
2016-12-07,Colonia object (1),0.00,10.50,27.00,0,2020-07-19 19:58:53+00:00,
2016-12-08,Colonia object (1),0.00,11.00,26.50,0,2020-07-19 19:58:53+00:00,
2016-12-09,Colonia object (1),0.00,9.00,22.00,0,2020-07-19 19:58:53+00:00,
2016-12-10,Colonia object (1),0.00,9.00,21.00,0,2020-07-19 19:58:53+00:00,
2016-12-11,Colonia object (1),0.00,8.00,29.00,0,2020-07-19 19:58:53+00:00,
2016-12-12,Colonia object (1),0.00,12.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-12-13,Colonia object (1),0.00,7.00,25.00,0,2020-07-19 19:58:53+00:00,
2016-12-14,Colonia object (1),0.00,13.50,25.50,0,2020-07-19 19:58:53+00:00,
2016-12-15,Colonia object (1),3.10,6.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-12-16,Colonia object (1),0.00,9.50,26.50,0,2020-07-19 19:58:53+00:00,
2016-12-17,Colonia object (1),0.00,9.00,25.50,0,2020-07-19 19:58:53+00:00,
2016-12-18,Colonia object (1),0.00,9.50,25.50,0,2020-07-19 19:58:53+00:00,
2016-12-19,Colonia object (1),0.00,10.00,23.00,0,2020-07-19 19:58:53+00:00,
2016-12-20,Colonia object (1),0.00,8.00,22.00,0,2020-07-19 19:58:53+00:00,
2016-12-21,Colonia object (1),0.00,8.00,24.00,0,2020-07-19 19:58:53+00:00,
2016-12-22,Colonia object (1),0.00,7.00,25.00,0,2020-07-19 19:58:53+00:00,
2016-12-23,Colonia object (1),0.00,5.50,23.00,0,2020-07-19 19:58:53+00:00,
2016-12-24,Colonia object (1),0.00,5.50,25.00,0,2020-07-19 19:58:53+00:00,
2016-12-25,Colonia object (1),0.00,11.50,24.50,0,2020-07-19 19:58:53+00:00,
2016-12-26,Colonia object (1),0.00,6.00,24.50,0,2020-07-19 19:58:53+00:00,
2016-12-27,Colonia object (1),0.00,6.00,24.50,0,2020-07-19 19:58:53+00:00,
2016-12-28,Colonia object (1),0.00,6.50,25.00,0,2020-07-19 19:58:53+00:00,
2016-12-29,Colonia object (1),0.00,9.00,25.50,0,2020-07-19 19:58:53+00:00,
2016-12-30,Colonia object (1),0.00,10.50,21.50,0,2020-07-19 19:58:53+00:00,
2016-12-31,Colonia object (1),0.00,6.50,25.00,0,2020-07-19 19:58:53+00:00,
2012-01-01,Colonia object (2),0.00,7.00,20.00,0,2020-07-19 19:59:22+00:00,
2012-01-02,Colonia object (2),0.00,5.00,12.50,0,2020-07-19 19:59:22+00:00,
2012-01-03,Colonia object (2),0.00,4.50,17.00,0,2020-07-19 19:59:22+00:00,
2012-01-04,Colonia object (2),0.00,5.00,20.00,0,2020-07-19 19:59:22+00:00,
2012-01-05,Colonia object (2),0.00,5.00,18.50,0,2020-07-19 19:59:22+00:00,
2012-01-06,Colonia object (2),0.00,5.00,19.00,0,2020-07-19 19:59:22+00:00,
2012-01-07,Colonia object (2),0.00,6.00,21.00,0,2020-07-19 19:59:22+00:00,
2012-01-08,Colonia object (2),0.00,7.00,23.00,0,2020-07-19 19:59:22+00:00,
2012-01-09,Colonia object (2),0.00,6.00,23.00,0,2020-07-19 19:59:22+00:00,
2012-01-10,Colonia object (2),0.00,7.00,23.00,0,2020-07-19 19:59:22+00:00,
2012-01-11,Colonia object (2),0.00,6.50,23.50,0,2020-07-19 19:59:22+00:00,
2012-01-12,Colonia object (2),0.00,7.00,22.50,0,2020-07-19 19:59:22+00:00,
2012-01-13,Colonia object (2),0.00,8.00,22.00,0,2020-07-19 19:59:22+00:00,
2012-01-14,Colonia object (2),0.00,9.00,21.50,0,2020-07-19 19:59:22+00:00,
2012-01-15,Colonia object (2),2.80,5.00,28.00,0,2020-07-19 19:59:22+00:00,
2012-01-16,Colonia object (2),0.00,6.00,20.00,0,2020-07-19 19:59:22+00:00,
2012-01-17,Colonia object (2),0.00,6.00,22.50,0,2020-07-19 19:59:22+00:00,
2012-01-18,Colonia object (2),0.00,6.50,22.50,0,2020-07-19 19:59:23+00:00,
2012-01-19,Colonia object (2),0.00,6.00,23.00,0,2020-07-19 19:59:23+00:00,
2012-01-20,Colonia object (2),0.00,6.00,22.50,0,2020-07-19 19:59:23+00:00,
2012-01-21,Colonia object (2),0.00,6.50,23.50,0,2020-07-19 19:59:23+00:00,
2012-01-22,Colonia object (2),0.00,7.50,24.00,0,2020-07-19 19:59:23+00:00,
2012-01-23,Colonia object (2),0.00,8.50,24.00,0,2020-07-19 19:59:23+00:00,
2012-01-24,Colonia object (2),0.00,7.00,23.00,0,2020-07-19 19:59:23+00:00,
2012-01-25,Colonia object (2),0.00,6.00,26.00,0,2020-07-19 19:59:23+00:00,
2012-01-26,Colonia object (2),0.00,6.00,21.50,0,2020-07-19 19:59:23+00:00,
2012-01-27,Colonia object (2),0.00,7.00,26.50,0,2020-07-19 19:59:23+00:00,
2012-01-28,Colonia object (2),0.00,8.00,21.50,0,2020-07-19 19:59:23+00:00,
2012-01-29,Colonia object (2),4.20,4.00,15.00,0,2020-07-19 19:59:23+00:00,
2012-01-30,Colonia object (2),0.00,9.00,18.50,0,2020-07-19 19:59:23+00:00,
2012-01-31,Colonia object (2),2.50,9.00,20.00,0,2020-07-19 19:59:23+00:00,
2012-02-01,Colonia object (2),0.00,7.00,18.50,0,2020-07-19 19:59:23+00:00,
2012-02-02,Colonia object (2),1.50,6.50,20.50,0,2020-07-19 19:59:23+00:00,
2012-02-03,Colonia object (2),0.00,5.50,22.00,0,2020-07-19 19:59:23+00:00,
2012-02-04,Colonia object (2),0.00,6.50,22.00,0,2020-07-19 19:59:23+00:00,
2012-02-05,Colonia object (2),5.40,6.00,22.50,0,2020-07-19 19:59:23+00:00,
2012-02-06,Colonia object (2),3.20,7.00,19.50,0,2020-07-19 19:59:23+00:00,
2012-02-07,Colonia object (2),3.50,13.00,16.00,0,2020-07-19 19:59:23+00:00,
2012-02-08,Colonia object (2),1.80,7.00,19.00,0,2020-07-19 19:59:23+00:00,
2012-02-09,Colonia object (2),8.20,8.00,17.50,0,2020-07-19 19:59:23+00:00,
2012-02-10,Colonia object (2),3.20,8.00,12.50,0,2020-07-19 19:59:23+00:00,
2012-02-11,Colonia object (2),0.00,9.00,17.00,0,2020-07-19 19:59:23+00:00,
2012-02-12,Colonia object (2),0.00,10.00,17.50,0,2020-07-19 19:59:23+00:00,
2012-02-13,Colonia object (2),0.00,11.00,19.00,0,2020-07-19 19:59:23+00:00,
2012-02-14,Colonia object (2),0.00,10.00,19.50,0,2020-07-19 19:59:23+00:00,
2012-02-15,Colonia object (2),0.00,9.00,20.00,0,2020-07-19 19:59:23+00:00,
2012-02-16,Colonia object (2),0.00,9.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-02-17,Colonia object (2),0.00,9.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-02-18,Colonia object (2),0.00,7.00,24.50,0,2020-07-19 19:59:23+00:00,
2012-02-19,Colonia object (2),0.00,9.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-02-20,Colonia object (2),6.50,9.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-02-21,Colonia object (2),0.00,9.00,24.50,0,2020-07-19 19:59:23+00:00,
2012-02-22,Colonia object (2),0.00,10.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-02-23,Colonia object (2),0.00,10.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-02-24,Colonia object (2),4.00,8.50,24.50,0,2020-07-19 19:59:23+00:00,
2012-02-25,Colonia object (2),3.20,8.00,20.00,0,2020-07-19 19:59:23+00:00,
2012-02-26,Colonia object (2),0.00,8.00,23.00,0,2020-07-19 19:59:23+00:00,
2012-02-27,Colonia object (2),0.00,8.00,19.50,0,2020-07-19 19:59:23+00:00,
2012-02-28,Colonia object (2),0.00,8.50,25.00,0,2020-07-19 19:59:23+00:00,
2012-02-29,Colonia object (2),0.00,9.00,26.50,0,2020-07-19 19:59:23+00:00,
2012-03-01,Colonia object (2),0.00,10.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-03-02,Colonia object (2),0.00,11.00,28.00,0,2020-07-19 19:59:23+00:00,
2012-03-03,Colonia object (2),0.00,9.00,28.00,0,2020-07-19 19:59:23+00:00,
2012-03-04,Colonia object (2),0.00,8.00,22.00,0,2020-07-19 19:59:23+00:00,
2012-03-05,Colonia object (2),0.00,8.00,23.00,0,2020-07-19 19:59:23+00:00,
2012-03-06,Colonia object (2),0.00,8.00,25.50,0,2020-07-19 19:59:23+00:00,
2012-03-07,Colonia object (2),0.00,11.00,26.00,0,2020-07-19 19:59:23+00:00,
2012-03-08,Colonia object (2),0.00,11.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-03-09,Colonia object (2),0.00,10.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-03-10,Colonia object (2),3.80,9.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-03-11,Colonia object (2),0.00,9.00,22.00,0,2020-07-19 19:59:23+00:00,
2012-03-12,Colonia object (2),1.60,8.00,25.50,0,2020-07-19 19:59:23+00:00,
2012-03-13,Colonia object (2),0.00,8.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-03-14,Colonia object (2),0.00,8.50,25.50,0,2020-07-19 19:59:23+00:00,
2012-03-15,Colonia object (2),0.00,9.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-03-16,Colonia object (2),0.00,9.00,24.50,0,2020-07-19 19:59:23+00:00,
2012-03-17,Colonia object (2),5.60,10.00,26.00,0,2020-07-19 19:59:23+00:00,
2012-03-18,Colonia object (2),0.00,11.00,22.00,0,2020-07-19 19:59:23+00:00,
2012-03-19,Colonia object (2),0.00,8.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-03-20,Colonia object (2),0.00,7.00,25.50,0,2020-07-19 19:59:23+00:00,
2012-03-21,Colonia object (2),0.00,8.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-03-22,Colonia object (2),0.00,8.50,25.50,0,2020-07-19 19:59:23+00:00,
2012-03-23,Colonia object (2),0.00,9.00,25.50,0,2020-07-19 19:59:23+00:00,
2012-03-24,Colonia object (2),0.00,8.50,26.50,0,2020-07-19 19:59:23+00:00,
2012-03-25,Colonia object (2),0.00,8.00,26.00,0,2020-07-19 19:59:23+00:00,
2012-03-26,Colonia object (2),0.00,10.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-03-27,Colonia object (2),0.00,11.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-03-28,Colonia object (2),0.00,10.00,24.50,0,2020-07-19 19:59:23+00:00,
2012-03-29,Colonia object (2),0.00,9.00,22.50,0,2020-07-19 19:59:23+00:00,
2012-03-30,Colonia object (2),0.00,11.00,23.50,0,2020-07-19 19:59:23+00:00,
2012-03-31,Colonia object (2),0.00,11.50,23.00,0,2020-07-19 19:59:23+00:00,
2012-04-01,Colonia object (2),0.00,12.00,23.50,0,2020-07-19 19:59:23+00:00,
2012-04-02,Colonia object (2),0.00,8.50,24.00,0,2020-07-19 19:59:23+00:00,
2012-04-03,Colonia object (2),0.00,9.00,26.00,0,2020-07-19 19:59:23+00:00,
2012-04-04,Colonia object (2),0.00,10.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-04-05,Colonia object (2),0.00,10.00,27.50,0,2020-07-19 19:59:23+00:00,
2012-04-06,Colonia object (2),0.00,9.00,24.50,0,2020-07-19 19:59:23+00:00,
2012-04-07,Colonia object (2),0.00,9.50,26.00,0,2020-07-19 19:59:23+00:00,
2012-04-08,Colonia object (2),0.00,9.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-04-09,Colonia object (2),0.00,10.00,25.50,0,2020-07-19 19:59:23+00:00,
2012-04-10,Colonia object (2),5.40,11.50,25.00,0,2020-07-19 19:59:23+00:00,
2012-04-11,Colonia object (2),12.30,12.00,24.50,1,2020-07-19 19:59:23+00:00,
2012-04-12,Colonia object (2),0.00,11.00,26.00,0,2020-07-19 19:59:23+00:00,
2012-04-13,Colonia object (2),0.00,9.50,26.00,0,2020-07-19 19:59:23+00:00,
2012-04-14,Colonia object (2),0.00,10.00,26.50,0,2020-07-19 19:59:23+00:00,
2012-04-15,Colonia object (2),0.00,10.00,26.00,0,2020-07-19 19:59:23+00:00,
2012-04-16,Colonia object (2),0.00,10.00,26.50,0,2020-07-19 19:59:23+00:00,
2012-04-17,Colonia object (2),12.20,9.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-04-18,Colonia object (2),1.50,9.00,23.50,0,2020-07-19 19:59:23+00:00,
2012-04-19,Colonia object (2),0.00,9.50,24.00,0,2020-07-19 19:59:23+00:00,
2012-04-20,Colonia object (2),0.00,10.00,22.00,0,2020-07-19 19:59:23+00:00,
2012-04-21,Colonia object (2),0.00,9.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-04-22,Colonia object (2),0.00,8.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-04-23,Colonia object (2),0.00,7.00,26.50,0,2020-07-19 19:59:23+00:00,
2012-04-24,Colonia object (2),0.00,9.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-04-25,Colonia object (2),0.00,8.00,28.50,0,2020-07-19 19:59:23+00:00,
2012-04-26,Colonia object (2),0.00,8.00,29.50,0,2020-07-19 19:59:23+00:00,
2012-04-27,Colonia object (2),0.00,10.00,31.50,0,2020-07-19 19:59:23+00:00,
2012-04-28,Colonia object (2),0.00,11.00,30.00,0,2020-07-19 19:59:23+00:00,
2012-04-29,Colonia object (2),0.00,11.00,30.00,0,2020-07-19 19:59:23+00:00,
2012-04-30,Colonia object (2),0.00,13.00,32.00,0,2020-07-19 19:59:23+00:00,
2012-05-01,Colonia object (2),7.90,13.00,32.00,0,2020-07-19 19:59:23+00:00,
2012-05-02,Colonia object (2),0.00,13.00,32.00,0,2020-07-19 19:59:23+00:00,
2012-05-03,Colonia object (2),0.00,14.00,32.50,0,2020-07-19 19:59:23+00:00,
2012-05-04,Colonia object (2),0.00,14.50,32.00,0,2020-07-19 19:59:23+00:00,
2012-05-05,Colonia object (2),0.00,12.00,31.00,0,2020-07-19 19:59:23+00:00,
2012-05-06,Colonia object (2),0.00,12.50,30.50,0,2020-07-19 19:59:23+00:00,
2012-05-07,Colonia object (2),0.00,14.00,29.00,0,2020-07-19 19:59:23+00:00,
2012-05-08,Colonia object (2),0.00,16.00,29.00,0,2020-07-19 19:59:23+00:00,
2012-05-09,Colonia object (2),4.30,13.00,28.50,0,2020-07-19 19:59:23+00:00,
2012-05-10,Colonia object (2),0.00,15.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-05-11,Colonia object (2),0.00,13.00,29.00,0,2020-07-19 19:59:23+00:00,
2012-05-12,Colonia object (2),4.80,13.00,25.00,1,2020-07-19 19:59:23+00:00,
2012-05-13,Colonia object (2),0.00,13.00,24.00,0,2020-07-19 19:59:23+00:00,
2012-05-14,Colonia object (2),0.00,12.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-05-15,Colonia object (2),0.00,11.00,29.00,0,2020-07-19 19:59:23+00:00,
2012-05-16,Colonia object (2),6.70,13.00,28.50,0,2020-07-19 19:59:23+00:00,
2012-05-17,Colonia object (2),0.00,12.00,25.00,0,2020-07-19 19:59:23+00:00,
2012-05-18,Colonia object (2),0.00,11.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-05-19,Colonia object (2),0.00,11.00,28.00,0,2020-07-19 19:59:23+00:00,
2012-05-20,Colonia object (2),0.00,10.00,27.00,0,2020-07-19 19:59:23+00:00,
2012-05-21,Colonia object (2),0.00,10.00,27.50,0,2020-07-19 19:59:23+00:00,
2012-05-22,Colonia object (2),0.00,11.50,28.00,0,2020-07-19 19:59:23+00:00,
2012-05-23,Colonia object (2),0.00,10.00,28.00,0,2020-07-19 19:59:23+00:00,
2012-05-24,Colonia object (2),8.10,13.00,29.50,0,2020-07-19 19:59:23+00:00,
2012-05-25,Colonia object (2),0.00,12.00,29.00,0,2020-07-19 19:59:23+00:00,
2012-05-26,Colonia object (2),0.00,13.00,23.50,0,2020-07-19 19:59:23+00:00,
2012-05-27,Colonia object (2),0.00,13.00,29.00,0,2020-07-19 19:59:23+00:00,
2012-05-28,Colonia object (2),0.00,11.00,30.00,0,2020-07-19 19:59:23+00:00,
2012-05-29,Colonia object (2),0.00,10.00,29.50,0,2020-07-19 19:59:23+00:00,
2012-05-30,Colonia object (2),0.00,11.00,26.50,0,2020-07-19 19:59:23+00:00,
2012-05-31,Colonia object (2),0.00,13.00,32.50,0,2020-07-19 19:59:23+00:00,
2012-06-01,Colonia object (2),18.50,13.00,31.00,0,2020-07-19 19:59:23+00:00,
2012-06-02,Colonia object (2),2.20,12.00,29.00,0,2020-07-19 19:59:23+00:00,
2012-06-03,Colonia object (2),0.00,12.00,26.00,0,2020-07-19 19:59:23+00:00,
