Fecha,Colonia,Precipitación,Temperatura Mínima,Temperatura Máxima,Inundación,Creación,Actualización
2017-08-12,Colonia object (2),0.00,12.50,25.00,0,2020-07-19 19:59:31+00:00,
2017-08-13,Colonia object (2),4.20,12.50,27.00,0,2020-07-19 19:59:31+00:00,
2017-08-14,Colonia object (2),10.80,13.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-08-15,Colonia object (2),0.00,13.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-08-16,Colonia object (2),0.00,14.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-08-17,Colonia object (2),13.60,13.00,27.00,1,2020-07-19 19:59:31+00:00,
2017-08-18,Colonia object (2),6.80,13.00,27.00,1,2020-07-19 19:59:31+00:00,
2017-08-19,Colonia object (2),0.00,13.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-08-20,Colonia object (2),0.00,13.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-08-21,Colonia object (2),0.00,13.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-08-22,Colonia object (2),11.50,13.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-08-23,Colonia object (2),0.00,13.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-08-24,Colonia object (2),0.00,13.50,26.00,0,2020-07-19 19:59:31+00:00,
2017-08-25,Colonia object (2),2.50,14.00,24.00,1,2020-07-19 19:59:31+00:00,
2017-08-26,Colonia object (2),1.80,14.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-08-27,Colonia object (2),7.20,14.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-08-28,Colonia object (2),2.50,13.50,25.00,1,2020-07-19 19:59:31+00:00,
2017-08-29,Colonia object (2),37.90,13.00,21.00,1,2020-07-19 19:59:31+00:00,
2017-08-30,Colonia object (2),43.80,12.00,22.00,1,2020-07-19 19:59:31+00:00,
2017-08-31,Colonia object (2),7.50,13.00,22.00,1,2020-07-19 19:59:31+00:00,
2017-09-01,Colonia object (2),1.00,13.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-09-02,Colonia object (2),0.00,13.00,23.00,0,2020-07-19 19:59:31+00:00,
2017-09-03,Colonia object (2),2.50,12.00,24.50,1,2020-07-19 19:59:31+00:00,
2017-09-04,Colonia object (2),21.50,12.50,22.50,1,2020-07-19 19:59:31+00:00,
2017-09-05,Colonia object (2),16.80,13.00,22.00,1,2020-07-19 19:59:31+00:00,
2017-09-06,Colonia object (2),0.00,12.00,23.00,0,2020-07-19 19:59:31+00:00,
2017-09-07,Colonia object (2),0.00,13.00,20.50,0,2020-07-19 19:59:31+00:00,
2017-09-08,Colonia object (2),1.80,12.00,20.00,0,2020-07-19 19:59:31+00:00,
2017-09-09,Colonia object (2),0.00,12.00,19.50,0,2020-07-19 19:59:31+00:00,
2017-09-10,Colonia object (2),0.00,9.00,19.00,0,2020-07-19 19:59:31+00:00,
2017-09-11,Colonia object (2),0.00,7.50,21.50,0,2020-07-19 19:59:31+00:00,
2017-09-12,Colonia object (2),0.00,13.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-09-13,Colonia object (2),0.00,10.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-09-14,Colonia object (2),0.00,12.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-09-15,Colonia object (2),0.00,12.00,26.50,0,2020-07-19 19:59:31+00:00,
2017-09-16,Colonia object (2),0.00,13.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-09-17,Colonia object (2),52.60,13.00,29.00,1,2020-07-19 19:59:31+00:00,
2017-09-18,Colonia object (2),1.30,14.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-09-19,Colonia object (2),0.00,15.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-09-20,Colonia object (2),10.80,13.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-09-21,Colonia object (2),0.00,13.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-09-22,Colonia object (2),0.00,13.00,26.50,0,2020-07-19 19:59:31+00:00,
2017-09-23,Colonia object (2),0.00,13.50,25.00,0,2020-07-19 19:59:31+00:00,
2017-09-24,Colonia object (2),0.00,14.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-09-25,Colonia object (2),2.50,14.00,25.50,0,2020-07-19 19:59:31+00:00,
2017-09-26,Colonia object (2),5.80,14.00,26.50,1,2020-07-19 19:59:31+00:00,
2017-09-27,Colonia object (2),3.80,13.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-09-28,Colonia object (2),1.50,13.00,22.50,0,2020-07-19 19:59:31+00:00,
2017-09-29,Colonia object (2),0.00,13.00,20.00,0,2020-07-19 19:59:31+00:00,
2017-09-30,Colonia object (2),0.00,13.50,20.00,0,2020-07-19 19:59:31+00:00,
2017-10-01,Colonia object (2),6.30,13.00,22.50,1,2020-07-19 19:59:31+00:00,
2017-10-02,Colonia object (2),0.00,12.00,20.50,0,2020-07-19 19:59:31+00:00,
2017-10-03,Colonia object (2),1.80,12.50,21.00,0,2020-07-19 19:59:31+00:00,
2017-10-04,Colonia object (2),0.00,11.50,23.50,0,2020-07-19 19:59:31+00:00,
2017-10-05,Colonia object (2),0.00,11.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-10-06,Colonia object (2),0.00,12.00,23.00,0,2020-07-19 19:59:31+00:00,
2017-10-07,Colonia object (2),0.00,9.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-10-08,Colonia object (2),7.90,13.00,25.50,0,2020-07-19 19:59:31+00:00,
2017-10-09,Colonia object (2),0.00,12.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-10-10,Colonia object (2),0.00,13.00,24.50,0,2020-07-19 19:59:31+00:00,
2017-10-11,Colonia object (2),0.00,10.50,21.00,0,2020-07-19 19:59:31+00:00,
2017-10-12,Colonia object (2),0.00,11.00,19.00,0,2020-07-19 19:59:31+00:00,
2017-10-13,Colonia object (2),0.00,11.00,22.00,0,2020-07-19 19:59:31+00:00,
2017-10-14,Colonia object (2),9.20,11.50,25.00,0,2020-07-19 19:59:31+00:00,
2017-10-15,Colonia object (2),0.00,13.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-10-16,Colonia object (2),0.00,12.00,22.00,0,2020-07-19 19:59:31+00:00,
2017-10-17,Colonia object (2),0.00,10.00,20.50,0,2020-07-19 19:59:31+00:00,
2017-10-18,Colonia object (2),0.00,11.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-10-19,Colonia object (2),0.00,18.00,25.50,0,2020-07-19 19:59:31+00:00,
2017-10-20,Colonia object (2),0.00,11.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-10-21,Colonia object (2),0.00,11.00,22.50,0,2020-07-19 19:59:31+00:00,
2017-10-22,Colonia object (2),0.00,10.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-10-23,Colonia object (2),0.00,10.00,22.50,0,2020-07-19 19:59:31+00:00,
2017-10-24,Colonia object (2),0.00,9.00,21.00,0,2020-07-19 19:59:31+00:00,
2017-10-25,Colonia object (2),0.00,6.00,20.00,0,2020-07-19 19:59:31+00:00,
2017-10-26,Colonia object (2),0.00,7.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-10-27,Colonia object (2),0.00,8.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-10-28,Colonia object (2),0.00,8.50,25.00,0,2020-07-19 19:59:31+00:00,
2017-10-29,Colonia object (2),0.00,10.50,25.00,0,2020-07-19 19:59:31+00:00,
2017-10-30,Colonia object (2),1.10,12.00,24.50,0,2020-07-19 19:59:31+00:00,
2017-10-31,Colonia object (2),4.60,12.00,25.50,0,2020-07-19 19:59:31+00:00,
2017-11-01,Colonia object (2),0.00,13.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-11-02,Colonia object (2),0.00,11.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-11-03,Colonia object (2),0.00,9.00,22.00,0,2020-07-19 19:59:31+00:00,
2017-11-04,Colonia object (2),0.00,8.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-11-05,Colonia object (2),0.00,9.00,26.50,0,2020-07-19 19:59:31+00:00,
2017-11-06,Colonia object (2),0.00,13.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-11-07,Colonia object (2),0.00,13.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-11-08,Colonia object (2),0.00,9.00,30.00,0,2020-07-19 19:59:31+00:00,
2017-11-09,Colonia object (2),0.00,9.00,25.50,0,2020-07-19 19:59:31+00:00,
2017-11-10,Colonia object (2),0.00,9.50,25.00,0,2020-07-19 19:59:31+00:00,
2017-11-11,Colonia object (2),0.00,9.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-11-12,Colonia object (2),0.00,9.50,25.50,0,2020-07-19 19:59:31+00:00,
2017-11-13,Colonia object (2),0.00,7.00,23.50,0,2020-07-19 19:59:31+00:00,
2017-11-14,Colonia object (2),0.00,8.50,22.00,0,2020-07-19 19:59:31+00:00,
2017-11-15,Colonia object (2),0.00,6.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-11-16,Colonia object (2),0.00,7.00,24.50,0,2020-07-19 19:59:31+00:00,
2017-11-17,Colonia object (2),0.00,6.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-11-18,Colonia object (2),0.00,7.00,25.50,0,2020-07-19 19:59:31+00:00,
2017-11-19,Colonia object (2),0.00,7.00,21.50,0,2020-07-19 19:59:31+00:00,
2017-11-20,Colonia object (2),0.00,7.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-11-21,Colonia object (2),0.00,8.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-11-22,Colonia object (2),0.00,4.00,20.50,0,2020-07-19 19:59:31+00:00,
2017-11-23,Colonia object (2),0.00,4.00,20.00,0,2020-07-19 19:59:31+00:00,
2017-11-24,Colonia object (2),0.00,4.50,22.50,0,2020-07-19 19:59:31+00:00,
2017-11-25,Colonia object (2),0.00,5.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-11-26,Colonia object (2),0.00,4.00,22.50,0,2020-07-19 19:59:31+00:00,
2017-11-27,Colonia object (2),0.00,5.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-11-28,Colonia object (2),0.00,5.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-11-29,Colonia object (2),0.00,5.50,24.00,0,2020-07-19 19:59:31+00:00,
2017-11-30,Colonia object (2),0.00,3.50,22.00,0,2020-07-19 19:59:31+00:00,
2017-12-01,Colonia object (2),0.00,4.00,21.00,0,2020-07-19 19:59:31+00:00,
2017-12-02,Colonia object (2),0.00,6.00,23.00,0,2020-07-19 19:59:31+00:00,
2017-12-03,Colonia object (2),0.00,7.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-04,Colonia object (2),0.00,7.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-12-05,Colonia object (2),0.00,7.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-12-06,Colonia object (2),0.00,7.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-12-07,Colonia object (2),0.00,9.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-12-08,Colonia object (2),0.00,3.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-09,Colonia object (2),0.00,1.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-10,Colonia object (2),0.00,1.00,19.00,0,2020-07-19 19:59:31+00:00,
2017-12-11,Colonia object (2),0.00,2.00,22.00,0,2020-07-19 19:59:31+00:00,
2017-12-12,Colonia object (2),0.00,2.50,22.00,0,2020-07-19 19:59:31+00:00,
2017-12-13,Colonia object (2),0.00,4.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-14,Colonia object (2),0.00,6.00,25.00,0,2020-07-19 19:59:31+00:00,
2017-12-15,Colonia object (2),0.00,7.00,27.00,0,2020-07-19 19:59:31+00:00,
2017-12-16,Colonia object (2),0.00,8.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-17,Colonia object (2),0.00,8.00,22.00,0,2020-07-19 19:59:31+00:00,
2017-12-18,Colonia object (2),0.00,8.00,25.50,0,2020-07-19 19:59:31+00:00,
2017-12-19,Colonia object (2),0.00,8.00,24.50,0,2020-07-19 19:59:31+00:00,
2017-12-20,Colonia object (2),0.00,7.50,26.00,0,2020-07-19 19:59:31+00:00,
2017-12-21,Colonia object (2),0.00,7.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-12-22,Colonia object (2),0.00,7.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-12-23,Colonia object (2),0.00,6.50,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-24,Colonia object (2),0.00,7.00,26.00,0,2020-07-19 19:59:31+00:00,
2017-12-25,Colonia object (2),0.00,6.00,23.00,0,2020-07-19 19:59:31+00:00,
2017-12-26,Colonia object (2),0.00,6.00,23.00,0,2020-07-19 19:59:31+00:00,
2017-12-27,Colonia object (2),0.00,5.00,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-28,Colonia object (2),0.00,6.00,23.50,0,2020-07-19 19:59:31+00:00,
2017-12-29,Colonia object (2),0.00,6.00,22.00,0,2020-07-19 19:59:31+00:00,
2017-12-30,Colonia object (2),0.00,5.50,24.00,0,2020-07-19 19:59:31+00:00,
2017-12-31,Colonia object (2),0.00,6.00,24.00,0,2020-07-19 19:59:31+00:00,
