Fecha,Alcaldía,Precipitación,Temperatura Mínima,Temperatura Máxima,Inundación,Creación,Actualización
2017-07-17,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:37:02+00:00,
2017-07-18,Alcaldia object (101),1.50,12.00,26.00,0,2020-07-12 08:37:02+00:00,
2017-07-19,Alcaldia object (101),0.00,14.00,27.00,0,2020-07-12 08:37:02+00:00,
2017-07-20,Alcaldia object (101),2.10,13.00,27.00,0,2020-07-12 08:37:02+00:00,
2017-07-21,Alcaldia object (101),0.30,12.50,25.00,0,2020-07-12 08:37:02+00:00,
2017-07-22,Alcaldia object (101),3.80,13.00,25.50,0,2020-07-12 08:37:02+00:00,
2017-07-23,Alcaldia object (101),0.50,12.50,24.00,0,2020-07-12 08:37:02+00:00,
2017-07-24,Alcaldia object (101),0.00,12.50,25.00,0,2020-07-12 08:37:02+00:00,
2017-07-25,Alcaldia object (101),21.50,13.00,24.00,1,2020-07-12 08:37:02+00:00,
2017-07-26,Alcaldia object (101),0.00,13.50,25.00,0,2020-07-12 08:37:02+00:00,
2017-07-27,Alcaldia object (101),3.50,13.50,25.00,0,2020-07-12 08:37:02+00:00,
2017-07-28,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:37:02+00:00,
2017-07-29,Alcaldia object (101),0.50,12.00,27.00,0,2020-07-12 08:37:02+00:00,
2017-07-30,Alcaldia object (101),0.00,13.00,27.50,0,2020-07-12 08:37:02+00:00,
2017-07-31,Alcaldia object (101),0.00,13.50,27.50,0,2020-07-12 08:37:02+00:00,
2017-08-01,Alcaldia object (101),1.70,12.00,27.00,0,2020-07-12 08:37:02+00:00,
2017-08-02,Alcaldia object (101),0.00,14.00,27.50,0,2020-07-12 08:37:02+00:00,
2017-08-03,Alcaldia object (101),0.00,15.50,25.00,0,2020-07-12 08:37:02+00:00,
2017-08-04,Alcaldia object (101),0.30,14.50,27.50,0,2020-07-12 08:37:02+00:00,
2017-08-05,Alcaldia object (101),0.00,14.50,27.00,0,2020-07-12 08:37:02+00:00,
2017-08-06,Alcaldia object (101),0.00,14.00,28.00,0,2020-07-12 08:37:02+00:00,
2017-08-07,Alcaldia object (101),0.50,14.50,29.00,0,2020-07-12 08:37:02+00:00,
2017-08-08,Alcaldia object (101),0.00,15.50,28.00,0,2020-07-12 08:37:02+00:00,
2017-08-09,Alcaldia object (101),6.90,14.00,23.00,1,2020-07-12 08:37:02+00:00,
2017-08-10,Alcaldia object (101),1.00,13.50,18.50,0,2020-07-12 08:37:02+00:00,
2017-08-11,Alcaldia object (101),0.00,12.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-08-12,Alcaldia object (101),0.00,12.00,25.00,0,2020-07-12 08:37:03+00:00,
2017-08-13,Alcaldia object (101),2.00,13.00,25.00,0,2020-07-12 08:37:03+00:00,
2017-08-14,Alcaldia object (101),2.30,13.00,27.50,0,2020-07-12 08:37:03+00:00,
2017-08-15,Alcaldia object (101),0.50,13.00,26.50,0,2020-07-12 08:37:03+00:00,
2017-08-16,Alcaldia object (101),0.00,14.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-08-17,Alcaldia object (101),4.40,15.00,28.00,1,2020-07-12 08:37:03+00:00,
2017-08-18,Alcaldia object (101),22.10,14.00,22.00,1,2020-07-12 08:37:03+00:00,
2017-08-19,Alcaldia object (101),1.50,14.00,25.00,0,2020-07-12 08:37:03+00:00,
2017-08-20,Alcaldia object (101),0.00,14.00,27.00,0,2020-07-12 08:37:03+00:00,
2017-08-21,Alcaldia object (101),7.80,15.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-08-22,Alcaldia object (101),1.40,15.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-08-23,Alcaldia object (101),0.00,14.00,26.50,0,2020-07-12 08:37:03+00:00,
2017-08-24,Alcaldia object (101),0.00,14.00,25.50,0,2020-07-12 08:37:03+00:00,
2017-08-25,Alcaldia object (101),6.20,14.00,24.00,1,2020-07-12 08:37:03+00:00,
2017-08-26,Alcaldia object (101),21.50,14.00,25.50,1,2020-07-12 08:37:03+00:00,
2017-08-27,Alcaldia object (101),2.30,14.50,26.00,0,2020-07-12 08:37:03+00:00,
2017-08-28,Alcaldia object (101),8.00,14.00,24.00,1,2020-07-12 08:37:03+00:00,
2017-08-29,Alcaldia object (101),51.50,15.00,22.50,1,2020-07-12 08:37:03+00:00,
2017-08-30,Alcaldia object (101),42.50,14.00,22.50,1,2020-07-12 08:37:03+00:00,
2017-08-31,Alcaldia object (101),1.20,16.00,23.00,0,2020-07-12 08:37:03+00:00,
2017-09-01,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:37:03+00:00,
2017-09-02,Alcaldia object (101),0.00,15.00,23.00,0,2020-07-12 08:37:03+00:00,
2017-09-03,Alcaldia object (101),2.10,15.00,23.50,1,2020-07-12 08:37:03+00:00,
2017-09-04,Alcaldia object (101),2.50,15.00,22.50,1,2020-07-12 08:37:03+00:00,
2017-09-05,Alcaldia object (101),39.10,14.00,22.50,1,2020-07-12 08:37:03+00:00,
2017-09-06,Alcaldia object (101),0.00,14.00,22.50,0,2020-07-12 08:37:03+00:00,
2017-09-07,Alcaldia object (101),0.50,14.50,22.50,0,2020-07-12 08:37:03+00:00,
2017-09-08,Alcaldia object (101),0.00,14.00,21.50,0,2020-07-12 08:37:03+00:00,
2017-09-09,Alcaldia object (101),8.80,13.50,19.00,1,2020-07-12 08:37:03+00:00,
2017-09-10,Alcaldia object (101),0.00,12.50,23.00,0,2020-07-12 08:37:03+00:00,
2017-09-11,Alcaldia object (101),0.00,11.00,24.00,0,2020-07-12 08:37:03+00:00,
2017-09-12,Alcaldia object (101),0.00,9.00,24.50,0,2020-07-12 08:37:03+00:00,
2017-09-13,Alcaldia object (101),0.00,8.50,25.00,0,2020-07-12 08:37:03+00:00,
2017-09-14,Alcaldia object (101),0.00,8.00,27.00,0,2020-07-12 08:37:03+00:00,
2017-09-15,Alcaldia object (101),0.00,14.00,27.00,0,2020-07-12 08:37:03+00:00,
2017-09-16,Alcaldia object (101),0.00,13.50,26.50,0,2020-07-12 08:37:03+00:00,
2017-09-17,Alcaldia object (101),21.20,13.50,28.00,1,2020-07-12 08:37:03+00:00,
2017-09-18,Alcaldia object (101),0.00,14.50,26.50,0,2020-07-12 08:37:03+00:00,
2017-09-19,Alcaldia object (101),0.00,15.00,27.00,0,2020-07-12 08:37:03+00:00,
2017-09-20,Alcaldia object (101),4.40,15.50,26.00,0,2020-07-12 08:37:03+00:00,
2017-09-21,Alcaldia object (101),0.00,14.50,25.50,0,2020-07-12 08:37:03+00:00,
2017-09-22,Alcaldia object (101),0.00,15.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-09-23,Alcaldia object (101),0.00,14.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-09-24,Alcaldia object (101),4.10,14.00,26.50,0,2020-07-12 08:37:03+00:00,
2017-09-25,Alcaldia object (101),0.00,14.00,24.00,0,2020-07-12 08:37:03+00:00,
2017-09-26,Alcaldia object (101),31.70,15.50,26.50,1,2020-07-12 08:37:03+00:00,
2017-09-27,Alcaldia object (101),1.10,14.00,25.50,0,2020-07-12 08:37:03+00:00,
2017-09-28,Alcaldia object (101),1.90,15.00,23.00,0,2020-07-12 08:37:03+00:00,
2017-09-29,Alcaldia object (101),0.30,14.50,20.00,0,2020-07-12 08:37:03+00:00,
2017-09-30,Alcaldia object (101),2.60,14.50,20.50,0,2020-07-12 08:37:03+00:00,
2017-10-01,Alcaldia object (101),2.50,15.00,24.00,1,2020-07-12 08:37:03+00:00,
2017-10-02,Alcaldia object (101),0.00,14.00,22.50,0,2020-07-12 08:37:03+00:00,
2017-10-03,Alcaldia object (101),0.00,13.00,22.50,0,2020-07-12 08:37:03+00:00,
2017-10-04,Alcaldia object (101),0.00,13.00,23.00,0,2020-07-12 08:37:03+00:00,
2017-10-05,Alcaldia object (101),0.00,13.50,25.50,0,2020-07-12 08:37:03+00:00,
2017-10-06,Alcaldia object (101),0.00,12.00,24.50,0,2020-07-12 08:37:03+00:00,
2017-10-07,Alcaldia object (101),0.00,9.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-10-08,Alcaldia object (101),5.30,9.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-10-09,Alcaldia object (101),0.00,13.50,27.00,0,2020-07-12 08:37:03+00:00,
2017-10-10,Alcaldia object (101),0.00,14.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-10-11,Alcaldia object (101),0.00,12.50,22.50,0,2020-07-12 08:37:03+00:00,
2017-10-12,Alcaldia object (101),0.00,12.00,22.00,0,2020-07-12 08:37:03+00:00,
2017-10-13,Alcaldia object (101),0.00,11.50,22.50,0,2020-07-12 08:37:03+00:00,
2017-10-14,Alcaldia object (101),0.00,12.00,25.00,0,2020-07-12 08:37:03+00:00,
2017-10-15,Alcaldia object (101),0.00,12.00,25.50,0,2020-07-12 08:37:03+00:00,
2017-10-16,Alcaldia object (101),0.00,13.50,22.50,0,2020-07-12 08:37:03+00:00,
2017-10-17,Alcaldia object (101),0.00,13.50,22.00,0,2020-07-12 08:37:03+00:00,
2017-10-18,Alcaldia object (101),0.00,10.50,25.00,0,2020-07-12 08:37:03+00:00,
2017-10-19,Alcaldia object (101),0.00,11.50,26.50,0,2020-07-12 08:37:03+00:00,
2017-10-20,Alcaldia object (101),0.00,12.00,27.50,0,2020-07-12 08:37:03+00:00,
2017-10-21,Alcaldia object (101),0.00,11.00,27.00,0,2020-07-12 08:37:03+00:00,
2017-10-22,Alcaldia object (101),0.00,10.00,27.50,0,2020-07-12 08:37:03+00:00,
2017-10-23,Alcaldia object (101),0.00,10.00,27.50,0,2020-07-12 08:37:03+00:00,
2017-10-24,Alcaldia object (101),0.00,10.00,22.00,0,2020-07-12 08:37:03+00:00,
2017-10-25,Alcaldia object (101),0.00,10.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-10-26,Alcaldia object (101),0.00,9.00,29.00,0,2020-07-12 08:37:03+00:00,
2017-10-27,Alcaldia object (101),0.00,5.50,26.00,0,2020-07-12 08:37:03+00:00,
2017-10-28,Alcaldia object (101),0.00,8.00,25.00,0,2020-07-12 08:37:03+00:00,
2017-10-29,Alcaldia object (101),0.00,9.00,24.50,0,2020-07-12 08:37:03+00:00,
2017-10-30,Alcaldia object (101),0.00,11.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-10-31,Alcaldia object (101),0.70,13.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-11-01,Alcaldia object (101),0.00,13.00,26.00,0,2020-07-12 08:37:03+00:00,
2017-11-02,Alcaldia object (101),0.00,14.00,28.00,0,2020-07-12 08:37:03+00:00,
2017-11-03,Alcaldia object (101),0.00,10.00,28.50,0,2020-07-12 08:37:03+00:00,
2017-11-04,Alcaldia object (101),0.00,8.00,27.00,0,2020-07-12 08:37:03+00:00,
2017-11-05,Alcaldia object (101),0.00,8.00,26.50,0,2020-07-12 08:37:04+00:00,
2017-11-06,Alcaldia object (101),0.00,13.00,28.50,0,2020-07-12 08:37:04+00:00,
2017-11-07,Alcaldia object (101),0.00,6.50,29.00,0,2020-07-12 08:37:04+00:00,
2017-11-08,Alcaldia object (101),0.00,11.00,28.50,0,2020-07-12 08:37:04+00:00,
2017-11-09,Alcaldia object (101),0.00,7.00,21.00,0,2020-07-12 08:37:04+00:00,
2017-11-10,Alcaldia object (101),0.00,8.00,25.00,0,2020-07-12 08:37:04+00:00,
2017-11-11,Alcaldia object (101),0.00,9.00,25.50,0,2020-07-12 08:37:04+00:00,
2017-11-12,Alcaldia object (101),0.00,8.50,25.50,0,2020-07-12 08:37:04+00:00,
2017-11-13,Alcaldia object (101),0.00,9.00,24.50,0,2020-07-12 08:37:04+00:00,
2017-11-14,Alcaldia object (101),0.00,10.00,24.50,0,2020-07-12 08:37:04+00:00,
2017-11-15,Alcaldia object (101),0.00,8.00,26.00,0,2020-07-12 08:37:04+00:00,
2017-11-16,Alcaldia object (101),0.00,10.00,25.00,0,2020-07-12 08:37:04+00:00,
2017-11-17,Alcaldia object (101),0.00,6.00,25.50,0,2020-07-12 08:37:04+00:00,
2017-11-18,Alcaldia object (101),0.00,5.50,26.00,0,2020-07-12 08:37:04+00:00,
2017-11-19,Alcaldia object (101),0.00,5.50,22.00,0,2020-07-12 08:37:04+00:00,
2017-11-20,Alcaldia object (101),0.00,7.50,24.50,0,2020-07-12 08:37:04+00:00,
2017-11-21,Alcaldia object (101),0.00,8.00,24.50,0,2020-07-12 08:37:04+00:00,
2017-11-22,Alcaldia object (101),0.00,7.50,23.00,0,2020-07-12 08:37:04+00:00,
2017-11-23,Alcaldia object (101),0.00,4.00,21.50,0,2020-07-12 08:37:04+00:00,
2017-11-24,Alcaldia object (101),0.00,3.00,21.00,0,2020-07-12 08:37:04+00:00,
2017-11-25,Alcaldia object (101),0.00,4.00,23.50,0,2020-07-12 08:37:04+00:00,
2017-11-26,Alcaldia object (101),0.00,4.00,23.50,0,2020-07-12 08:37:04+00:00,
2017-11-27,Alcaldia object (101),0.00,4.00,21.00,0,2020-07-12 08:37:04+00:00,
2017-11-28,Alcaldia object (101),0.00,4.50,23.00,0,2020-07-12 08:37:04+00:00,
2017-11-29,Alcaldia object (101),0.00,4.00,24.50,0,2020-07-12 08:37:04+00:00,
2017-11-30,Alcaldia object (101),0.00,4.00,22.00,0,2020-07-12 08:37:04+00:00,
2017-12-01,Alcaldia object (101),0.00,3.50,20.50,0,2020-07-12 08:37:04+00:00,
2017-12-02,Alcaldia object (101),0.00,5.00,21.00,0,2020-07-12 08:37:04+00:00,
2017-12-03,Alcaldia object (101),0.00,6.00,22.50,0,2020-07-12 08:37:04+00:00,
2017-12-04,Alcaldia object (101),0.00,6.00,24.00,0,2020-07-12 08:37:04+00:00,
2017-12-05,Alcaldia object (101),0.00,7.00,26.50,0,2020-07-12 08:37:04+00:00,
2017-12-06,Alcaldia object (101),0.00,6.00,24.50,0,2020-07-12 08:37:04+00:00,
2017-12-07,Alcaldia object (101),0.00,5.50,26.00,0,2020-07-12 08:37:04+00:00,
2017-12-08,Alcaldia object (101),0.00,8.00,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-09,Alcaldia object (101),0.00,3.00,18.00,0,2020-07-12 08:37:04+00:00,
2017-12-10,Alcaldia object (101),0.00,-0.50,18.00,0,2020-07-12 08:37:04+00:00,
2017-12-11,Alcaldia object (101),0.00,-1.00,21.00,0,2020-07-12 08:37:04+00:00,
2017-12-12,Alcaldia object (101),0.00,-1.00,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-13,Alcaldia object (101),0.00,-2.00,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-14,Alcaldia object (101),0.00,-4.50,24.00,0,2020-07-12 08:37:04+00:00,
2017-12-15,Alcaldia object (101),0.00,-4.00,26.00,0,2020-07-12 08:37:04+00:00,
2017-12-16,Alcaldia object (101),0.00,5.50,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-17,Alcaldia object (101),0.00,7.50,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-18,Alcaldia object (101),0.00,8.00,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-19,Alcaldia object (101),0.00,8.00,25.00,0,2020-07-12 08:37:04+00:00,
2017-12-20,Alcaldia object (101),0.00,7.00,25.50,0,2020-07-12 08:37:04+00:00,
2017-12-21,Alcaldia object (101),0.00,6.50,26.00,0,2020-07-12 08:37:04+00:00,
2017-12-22,Alcaldia object (101),0.00,7.00,26.00,0,2020-07-12 08:37:04+00:00,
2017-12-23,Alcaldia object (101),0.00,5.50,25.00,0,2020-07-12 08:37:04+00:00,
2017-12-24,Alcaldia object (101),0.00,11.00,24.50,0,2020-07-12 08:37:04+00:00,
2017-12-25,Alcaldia object (101),0.00,6.50,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-26,Alcaldia object (101),0.00,5.00,24.00,0,2020-07-12 08:37:04+00:00,
2017-12-27,Alcaldia object (101),0.00,5.50,25.00,0,2020-07-12 08:37:04+00:00,
2017-12-28,Alcaldia object (101),0.00,5.00,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-29,Alcaldia object (101),0.00,5.00,22.00,0,2020-07-12 08:37:04+00:00,
2017-12-30,Alcaldia object (101),0.00,5.00,23.00,0,2020-07-12 08:37:04+00:00,
2017-12-31,Alcaldia object (101),0.00,5.00,23.00,0,2020-07-12 08:37:04+00:00,
